x,y,z,disp_x,disp_y,disp_z
-0.197336877339279,-0.440818918717043,1.45508995253519,-0.005278748801973,0.003645198689536,0.003173738947284
-0.192058128537305,-0.444464117406579,1.45191621358791,0.006765605122959,-0.004993690112278,-0.005054524896842
-0.198823733660264,-0.439470427294301,1.45697073848475,-0.005511852650821,0.006218330415174,0.005971881713452
-0.193311881009443,-0.445688757709475,1.4509988567713,0.004647723400289,-0.00444764724423,-0.003674336000008
-0.197959604409732,-0.441241110465245,1.45467319277131,-0.004209928923087,0.003614035884056,0.002852558470932
-0.193749675486645,-0.444855146349301,1.45182063430037,-0.002129200427669,-0.000886468785523,-0.002578037345241
-0.191620475058977,-0.443968677563778,1.45439867164561,0.001158217161534,-0.002008107839875,-0.000515945941245
-0.19277869222051,-0.441960569723902,1.45491461758686,0.00204149695079,-6.34435206763872E-05,0.00201807116453
-0.1948201891713,-0.441897126203226,1.45289654642233,-0.001331430614962,0.001658034311942,0.000515437832994
-0.193488758556338,-0.443555160515168,1.45238110858934,0.005963118417792,-0.00113874802226,-0.001550135882369
-0.19945187697413,-0.442416412492908,1.4539312444717,-0.006988436076749,0.002640636073248,0.000567918901276
-0.192463440897382,-0.445057048566156,1.45336332557043,0.005535862215951,-0.006296601727522,-0.001615026763672
-0.197999303113333,-0.438760446838634,1.4549783523341,0.0008810338355,0.001974982522213,6.84296948327834E-06
-0.198880336948833,-0.440735429360847,1.45497150936462,-0.00027144503615,0.00031484684218,0.000784619780751
-0.198608891912683,-0.441050276203027,1.45418688958386,-0.003630977214185,0.000897063312921,0.001213002892597
-0.194977914698498,-0.441947339515948,1.45297388669127,-0.002731641203681,0.002087315759092,-0.001422363458262
-0.192246273494817,-0.44403465527504,1.45439625014953,0.006238194694218,-0.003835695102496,-0.001368757267163
-0.198484468189035,-0.440198960172544,1.45576500741669,-0.002838170375835,0.004482625586919,0.004149516154119
-0.1956462978132,-0.444681585759463,1.45161549126257,-0.004398219649511,0.002344824951219,-0.001128476086351
-0.191248078163688,-0.447026410710682,1.45274396734892,0.007696336454836,-0.006170060402626,-0.004216154735194
-0.198944414618524,-0.440856350308057,1.45696012208412,-0.003763911821986,0.003024186921822,0.004933719939412
-0.195180502796538,-0.443880537229879,1.45202640214471,0.001226697896055,-0.00240711867823,-0.003201078659759
-0.196407200692593,-0.441473418551648,1.45522748080447,-0.001930818967375,0.002291998147272,0.001679300665113
-0.194476381725218,-0.44376541669892,1.45354818013935,0.004517765449272,-0.003617116509793,-0.001022135120738
-0.19899414717449,-0.440148300189127,1.45457031526009,-0.000532800699266,-0.000499048291526,-0.001048459622682
-0.198461346475223,-0.439649251897601,1.45561877488277,-0.00030983960991,0.000371058844601,4.56914692834598E-05
-0.198151506865314,-0.440020310742202,1.45557308341349,-0.004610506925728,0.003973785651437,0.00296325352332
-0.193540999939586,-0.44399409639364,1.45260982989017,0.001105625699632,0.000259786707443,8.08631969468898E-05
-0.194646625639217,-0.444253883101083,1.45252896669322,0.004338787652403,-0.004372307565377,-0.004810375212839
-0.19898541329162,-0.439881575535706,1.45733934190606,-0.000662699259436,0.00242421456983,0.003736031828825
-0.198322714032184,-0.442305790105535,1.45360331007724,-0.005764045600654,0.001569106745261,0.000729319384869
-0.192558668431531,-0.443874896850796,1.45287399069237,0.007291511206249,-0.003201131227758,-0.00356838145837
-0.199850179637779,-0.440673765623038,1.45644237215074,-0.002446245246771,0.00185277583713,0.001625832727474
-0.197403934391008,-0.442526541460168,1.45481653942326,0.000833873660462,-0.000459915793733,-0.000467910856256
-0.19823780805147,-0.442066625666435,1.45528445027952,-0.000678820502082,-0.003918082892879,-0.00167856461256
-0.197558987549388,-0.438148542773556,1.45696301489208,-0.00228258274845,0.004331165112402,0.003123678291585
-0.195276404800939,-0.442479707885958,1.45383933660049,0.003978212963484,-0.004021615768711,-0.002011934568103
-0.199254617764422,-0.438458092117247,1.4558512711686,-0.002589193144244,0.001117025829224,-0.001319755943257
-0.196665424620179,-0.439575117946471,1.45717102711185,-0.004846325228656,0.005691713010047,0.004237342159789
-0.191819099391523,-0.445266830956518,1.45293368495206,0.005687865189364,-0.004352087449784,-0.004114635160103
-0.197506964580887,-0.440914743506735,1.45704832011217,-0.003937293956843,0.003907810420852,0.003163219541881
-0.193569670624044,-0.444822553927587,1.45388510057029,0.000388036009494,-0.000159811757926,0.000997173955014
-0.193957706633538,-0.444662742169662,1.45288792661527,0.000243841189708,-0.000697683937155,-0.000383804685606
-0.194201547823246,-0.443965058232506,1.45327173130088,0.007044447482704,-0.00769770564301,-0.005365502163663
-0.20124599530595,-0.436267352589497,1.45863723346454,-0.007154681602143,0.007722206722633,0.005176127397767
-0.194091313703807,-0.44398955931213,1.45346110606678,0.001083094096055,-0.000385426658039,0.000399659096475
-0.195174407799862,-0.443604132654091,1.4530614469703,0.002135962404957,-0.002476263941285,-0.001280268978707
-0.197310370204819,-0.441127868712806,1.45434171594901,-0.000165374021548,-0.000693852580421,-0.002427069825044
-0.197144996183271,-0.440434016132385,1.45676878577405,-0.002888377807238,0.004683208595236,0.003974146625609
-0.194256618376033,-0.445117224727621,1.45279463914844,0.001649806004777,-0.002700394193078,-5.48235874462399E-05
-0.19590642438081,-0.442416830534543,1.45284946273589,0.002224704856603,-0.001835782434387,-0.002396429663592
-0.198131129237412,-0.440581048100156,1.45524589239948,-0.007072740060538,0.003507799670849,0.001051781695001
-0.191058389176875,-0.444088847771004,1.45419411070448,0.001597175108931,0.001969683423081,0.001307268990144
-0.192655564285805,-0.446058531194085,1.45288684171434,0.00683457769943,-0.006682368686496,-0.00411407905891
-0.199490141985235,-0.43937616250759,1.45700092077325,-0.005796898354164,0.003275134002844,0.002532665323884
-0.193693243631071,-0.442651296510434,1.45446825544936,0.005915805274314,-0.002114642690126,-0.002082402927383
-0.199609048905385,-0.440536653820308,1.45655065837675,-0.00068672280118,-0.000926398143104,0.000307083191378
-0.198922326104205,-0.439610255677204,1.45624357518537,-0.00063283810456,0.003230678111781,0.000748071413698
-0.198289487999645,-0.442840933788985,1.45549550377167,-0.000338025922892,-0.000499863558636,0.000571858013786
-0.197951462076754,-0.442341070230348,1.45492364575788,0.002188695256998,-0.003606998257587,-0.00134877028288
-0.200140157333752,-0.438734071972762,1.45627241604076,-0.007458450987144,0.008478727000387,0.003688102102968
-0.192681706346608,-0.447212798973149,1.4525843139378,0.005761423861739,-0.008989925389822,-0.004693439959974
-0.198443130208347,-0.438222873583327,1.45727775389777,-0.006162048689413,0.004653317571854,0.003793009331209
-0.192281081518934,-0.442876191155181,1.45348474456656,0.002823609040055,-0.001174497713769,-0.001091457411489
-0.195104690558989,-0.441701693441411,1.45457620197805,-0.002463231212385,0.001950714494869,0.000955313386168
-0.192641459346604,-0.44365240793628,1.45362088859188,0.007048115278384,-0.002982540831554,-0.00229127181862
-0.199689574624988,-0.440669867104726,1.4559121604105,-0.00795653669894,0.004474346688124,0.003002561306863
-0.191733037926048,-0.44514421379285,1.45290959910364,0.0062411246591,-0.004647550143158,-0.003821234423786
-0.197974162585147,-0.440496663649692,1.45673083352742,0.000413264581025,-0.002725806468866,-0.000900527651928
-0.198387427166173,-0.437770857180826,1.45763136117935,0.002657436492747,0.000407076346428,0.001562339555736
-0.20104486365892,-0.438177933527254,1.45606902162362,-0.006135396190775,0.004857234066381,0.002752338412676
-0.194909467468145,-0.443035167593635,1.45331668321094,0.003530765622003,-0.002281167561511,-0.002263607067532
-0.198440233090148,-0.440754000032125,1.45558029027847,-0.000364349373526,0.000417862040275,0.000205479230837
-0.198075883716622,-0.441171862072399,1.45537481104764,-0.004221841138176,0.000948154109029,0.002445695869359
-0.193854042578446,-0.442120016181428,1.45292911517828,0.006251706677767,-0.00273138762509,-0.002933500030163
-0.200105749256213,-0.439388628556338,1.45586261520844,-0.003600583826723,0.002950610014912,0.00023200380984
-0.19650516542949,-0.44233923857125,1.4556306113986,-0.00112896173382,-0.000859595566852,0.000934418250703
-0.19537620369567,-0.441479643004399,1.4546961931479,0.004711470070461,0.000770906849935,0.000619598738136
-0.200087673766131,-0.442250549854334,1.45407659440976,-0.007731888799302,0.002084908053438,0.001278275405658
-0.19235578496683,-0.444335457907772,1.4527983190041,0.005407974396778,-0.005084931674841,-0.00366822130415
-0.197763759363607,-0.439250526232931,1.45646654030825,-0.005492166040343,0.007865218428492,0.004874473392255
-0.192271593323265,-0.447115744661423,1.451592066916,0.001600284778838,-0.006079395158946,-0.00302232303235
-0.193871878102102,-0.441036349502477,1.45461438994835,0.002174132154412,-0.000207362393746,-0.001618194015399
-0.196046010256515,-0.440828987108731,1.45623258396375,0.002698190674641,0.003190004718986,0.00299653992911
-0.198744200931156,-0.444018991827717,1.45323604403464,-0.007310946109323,0.000608576452666,0.000638767468983
-0.191433254821833,-0.444627568280383,1.45259727656565,0.008093821070484,-0.003003292285114,-0.002184090734476
-0.199527075892316,-0.441624275995269,1.45478136730013,-0.005795244383527,-0.000573012925486,0.000466386713283
-0.193731831508789,-0.441051263069783,1.45431498058685,0.000768714543221,1.85004214610096E-05,-0.000378568614853
-0.19450054605201,-0.441069763491244,1.4546935492017,0.00474063592624,0.000389396697206,-0.000160842705632
-0.199241181978251,-0.44145916018845,1.45485439190733,-0.005823888818847,0.002794648953094,0.002341844522298
-0.193417293159404,-0.444253809141544,1.45251254738503,0.001526014261974,-0.00110903606151,-0.000357771086196
-0.194943307421378,-0.443144773080034,1.45287031847123,0.003576891842136,-0.005840898561742,-0.003708438697821
-0.198520199263514,-0.437303874518292,1.45657875716905,-0.003859021414139,0.005164057360217,0.002737300313112
-0.194661177849375,-0.442467931878509,1.45384145685594,-0.001534232284536,0.004345785033545,0.002369635483211
-0.193126945564839,-0.446813716912053,1.45147182137273,0.00532477784223,-0.009642563853171,-0.00543727338656
-0.198451723407069,-0.437171153058883,1.45690909475929,-0.006315909224512,0.009857056571327,0.006001201528512
-0.192135814182557,-0.44702820963021,1.45090789323078,0.006294069416326,-0.008475594951501,-0.004652251783251
-0.198429883598883,-0.438552614678708,1.45556014501403,-0.003925259418442,0.004595396138841,0.003515791269184
-0.194504624180441,-0.44314801081755,1.45204435374484,0.003284748276428,-0.003585249900763,-0.003376037734052
-0.197789372456869,-0.439562760916787,1.4554203914789,0.000188319097472,0.001664759901724,0.000870796149901
-0.197977691554341,-0.441227520818511,1.45454959532899,-0.001563805542562,0.000161607741776,-0.001089229458859
-0.196413886011779,-0.441389128560286,1.45563882478785,-0.002169633976486,0.004824220175905,0.0045917277048
-0.194244252035293,-0.446213348736192,1.45104709708305,0.003664658190337,-0.005189152938623,-0.00462955745729
-0.197908910225631,-0.441024195797569,1.45567665454034,-0.003822469843968,0.005514891074708,0.004772298574898
-0.194086440381663,-0.446539086872278,1.45090435596544,-0.001624462247173,-0.002704578286533,-0.002390361764599
-0.19246197813449,-0.443834508585744,1.45329471773004,0.006336175281598,-0.007072105572507,-0.002558378880672
-0.198798153416087,-0.436762403013238,1.45585309661072,-0.002902548679463,0.006085554896181,0.004061691269035
-0.195895604736625,-0.442847957909419,1.45179140534168,0.003323623374286,0.002150371562718,-0.001231238126311
-0.19921922811091,-0.444998329472137,1.45302264346799,-0.007329293729207,-0.001525580803517,-0.000523539757139
-0.191889934381703,-0.44347274866862,1.45354618322513,0.008474069549987,-0.003522939996491,-0.001967034796158
-0.20036400393169,-0.439949808672129,1.45551321802129,-0.000908739616308,0.000351551816012,-4.55340315932418E-05
-0.199455264315383,-0.440301360488141,1.45555875205288,0.000316885501747,0.00031564678924,0.001037352935908
-0.19977214981713,-0.440617007277381,1.45452139911698,9.19507466638214E-05,-0.001147083954895,-0.001473655517949
-0.199864100563794,-0.439469923322485,1.45599505463492,0.000175300993542,-0.000847843495203,0.000211051396118
-0.200039401557336,-0.438622079827282,1.45578400323881,-0.00111480602601,0.004106241031929,0.002205496636994
-0.198924595531326,-0.442728320859212,1.45357850660181,-0.00688546273471,0.003119581332634,0.001379792304939
-0.192039132796617,-0.445847902191846,1.45219871429687,0.001940643020773,-0.004038697343588,-0.002190782203555
-0.19397977581739,-0.441809204848258,1.45438949650043,-0.19397977581739,-0.441809204848258,1.45438949650043
